% Model:              me_rodliteral_losses.mph
% Version:            COMSOL 5.2.1.262
% Date:               Oct 3 2017, 22:13
% Dimension:          3
% Nodes:              65331
% Expressions:        1
% Description:        Energy (Joules)
% Length unit:        mm
% x             y              z              real(f32energy(bn,es.normE,ang))-enm
1.1000          0.30000        0.10922        10.293
1.1500          0.30000        0.10922        10.461
1.2000          0.30000        0.10922        10.624
1.2500          0.30000        0.10922        10.773
1.3000          0.30000        0.10922        10.915
1.3500          0.30000        0.10922        11.041
1.4000          0.30000        0.10922        11.140
1.4500          0.30000        0.10922        11.240
1.5000          0.30000        0.10922        11.340
1.5500          0.30000        0.10922        11.417
1.6000          0.30000        0.10922        11.508
1.6500          0.30000        0.10922        11.599
1.7000          0.30000        0.10922        11.685
1.7500          0.30000        0.10922        11.768
1.8000          0.30000        0.10922        11.830
1.8500          0.30000        0.10922        11.865
1.9000          0.30000        0.10922        11.924
1.9500          0.30000        0.10922        11.977
2.0000          0.30000        0.10922        12.047
2.0500          0.30000        0.10922        12.076
2.1000          0.30000        0.10922        12.116
2.1500          0.30000        0.10922        12.151
2.2000          0.30000        0.10922        12.185
2.2500          0.30000        0.10922        12.199
2.3000          0.30000        0.10922        12.203
2.3500          0.30000        0.10922        12.264
2.4000          0.30000        0.10922        12.272
2.4500          0.30000        0.10922        12.293
2.5000          0.30000        0.10922        12.311
2.5500          0.30000        0.10922        12.337
2.6000          0.30000        0.10922        12.352
2.6500          0.30000        0.10922        12.357
2.7000          0.30000        0.10922        12.360
2.7500          0.30000        0.10922        12.364
2.8000          0.30000        0.10922        12.368
2.8500          0.30000        0.10922        12.403
2.9000          0.30000        0.10922        12.392
2.9500          0.30000        0.10922        12.392
3.0000          0.30000        0.10922        12.370
0.0000          0.35000        0.10922        4.2673
0.050000        0.35000        0.10922        4.4090
0.10000         0.35000        0.10922        4.7344
0.15000         0.35000        0.10922        5.1017
0.20000         0.35000        0.10922        5.4841
0.25000         0.35000        0.10922        5.8912
0.30000         0.35000        0.10922        6.2870
0.35000         0.35000        0.10922        6.6702
0.40000         0.35000        0.10922        7.0650
0.45000         0.35000        0.10922        7.4411
0.50000         0.35000        0.10922        7.7958
0.55000         0.35000        0.10922        8.1483
0.60000         0.35000        0.10922        8.4743
0.65000         0.35000        0.10922        8.8088
0.70000         0.35000        0.10922        9.0859
0.75000         0.35000        0.10922        9.3737
0.80000         0.35000        0.10922        9.6558
0.85000         0.35000        0.10922        9.9045
0.90000         0.35000        0.10922        10.129
0.95000         0.35000        0.10922        10.335
1.0000          0.35000        0.10922        10.538
1.0500          0.35000        0.10922        10.740
1.1000          0.35000        0.10922        10.895
1.1500          0.35000        0.10922        11.077
1.2000          0.35000        0.10922        11.227
1.2500          0.35000        0.10922        11.362
1.3000          0.35000        0.10922        11.492
1.3500          0.35000        0.10922        11.614
1.4000          0.35000        0.10922        11.732
1.4500          0.35000        0.10922        11.821
1.5000          0.35000        0.10922        11.923
1.5500          0.35000        0.10922        12.029
1.6000          0.35000        0.10922        12.126
1.6500          0.35000        0.10922        12.215
1.7000          0.35000        0.10922        12.264
1.7500          0.35000        0.10922        12.334
1.8000          0.35000        0.10922        12.390
1.8500          0.35000        0.10922        12.447
1.9000          0.35000        0.10922        12.547
1.9500          0.35000        0.10922        12.549
2.0000          0.35000        0.10922        12.605
2.0500          0.35000        0.10922        12.645
2.1000          0.35000        0.10922        12.680
2.1500          0.35000        0.10922        12.710
2.2000          0.35000        0.10922        12.722
2.2500          0.35000        0.10922        12.795
2.3000          0.35000        0.10922        12.820
2.3500          0.35000        0.10922        12.740
2.4000          0.35000        0.10922        12.774
2.4500          0.35000        0.10922        12.794
2.5000          0.35000        0.10922        12.830
2.5500          0.35000        0.10922        12.841
2.6000          0.35000        0.10922        12.856
2.6500          0.35000        0.10922        12.886
2.7000          0.35000        0.10922        12.890
2.7500          0.35000        0.10922        12.893
2.8000          0.35000        0.10922        12.897
2.8500          0.35000        0.10922        12.901
2.9000          0.35000        0.10922        12.904
2.9500          0.35000        0.10922        12.984
3.0000          0.35000        0.10922        12.907
0.0000          0.40000        0.10922        4.9483
0.050000        0.40000        0.10922        5.1068
0.10000         0.40000        0.10922        5.4351
0.15000         0.40000        0.10922        5.8102
0.20000         0.40000        0.10922        6.2141
0.25000         0.40000        0.10922        6.6140
0.30000         0.40000        0.10922        7.0165
0.35000         0.40000        0.10922        7.4125
0.40000         0.40000        0.10922        7.7967
0.45000         0.40000        0.10922        8.1851
0.50000         0.40000        0.10922        8.5381
0.55000         0.40000        0.10922        8.8867
0.60000         0.40000        0.10922        9.2276
0.65000         0.40000        0.10922        9.5221
0.70000         0.40000        0.10922        9.8077
0.75000         0.40000        0.10922        10.094
0.80000         0.40000        0.10922        10.348
